id,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
91,2.9990063267196807,13.374999993669695,1.1750000063102206,2.9990085411004213,13.0249999936767,1.1750000062962107,2.9990063267442477,13.0249999936767,0.8250000063032156,2.999004112363507,13.374999993669695,0.8250000063172254
92,3.0010085411003415,13.025000006330304,1.1749999936427469,3.001006326719601,13.3750000063233,1.1749999936567568,3.0010041123634275,13.3750000063233,0.8249999936637615,3.001006326744168,13.025000006330304,0.8249999936497517
93,7.999006326719681,-1.625000006330305,1.1750000063102206,7.999008541100422,-1.9750000063233,1.1750000062962107,7.999006326744248,-1.9750000063233,0.8250000063032156,7.999004112363507,-1.625000006330305,0.8250000063172254
94,8.001008541100342,-1.9749999936696958,1.1749999936427469,8.001006326719601,-1.6249999936767008,1.1749999936567568,8.001004112363427,-1.6249999936767008,0.8249999936637615,8.001006326744168,-1.9749999936696958,0.8249999936497517
95,7.999006326719681,3.3749999936696953,1.1750000063102206,7.999008541100422,3.0249999936767002,1.1750000062962107,7.999006326744248,3.0249999936767007,0.8250000063032156,7.999004112363507,3.3749999936696957,0.8250000063172254
96,8.001008541100342,3.025000006330304,1.1749999936427469,8.001006326719601,3.375000006323299,1.1749999936567568,8.001004112363427,3.3750000063232997,0.8249999936637615,8.001006326744168,3.0250000063303046,0.8249999936497517
97,7.999006326719681,8.374999993669695,1.1750000063102206,7.999008541100422,8.0249999936767,1.1750000062962107,7.999006326744248,8.0249999936767,0.8250000063032156,7.999004112363507,8.374999993669695,0.8250000063172254
98,8.001008541100342,8.025000006330304,1.1749999936427469,8.001006326719601,8.3750000063233,1.1749999936567568,8.001004112363427,8.3750000063233,0.8249999936637615,8.001006326744168,8.025000006330304,0.8249999936497517
99,7.999006326719681,13.374999993669695,1.1750000063102206,7.999008541100422,13.0249999936767,1.1750000062962107,7.999006326744248,13.0249999936767,0.8250000063032156,7.999004112363507,13.374999993669695,0.8250000063172254
100,8.001008541100342,13.025000006330304,1.1749999936427469,8.001006326719601,13.3750000063233,1.1749999936567568,8.001004112363427,13.3750000063233,0.8249999936637615,8.001006326744168,13.025000006330304,0.8249999936497517
101,12.99900632671968,-1.625000006330305,1.1750000063102206,12.999008541100421,-1.9750000063233,1.1750000062962107,12.999006326744247,-1.9750000063233,0.8250000063032156,12.999004112363506,-1.625000006330305,0.8250000063172254
102,13.001008541100342,-1.9749999936696958,1.1749999936427469,13.001006326719601,-1.6249999936767008,1.1749999936567568,13.001004112363427,-1.6249999936767008,0.8249999936637615,13.001006326744168,-1.9749999936696958,0.8249999936497517
103,12.99900632671968,3.3749999936696953,1.1750000063102206,12.999008541100421,3.0249999936767002,1.1750000062962107,12.999006326744247,3.0249999936767007,0.8250000063032156,12.999004112363506,3.3749999936696957,0.8250000063172254
104,13.001008541100342,3.025000006330304,1.1749999936427469,13.001006326719601,3.375000006323299,1.1749999936567568,13.001004112363427,3.3750000063232997,0.8249999936637615,13.001006326744168,3.0250000063303046,0.8249999936497517
105,12.99900632671968,8.374999993669695,1.1750000063102206,12.999008541100421,8.0249999936767,1.1750000062962107,12.999006326744247,8.0249999936767,0.8250000063032156,12.999004112363506,8.374999993669695,0.8250000063172254
106,13.001008541100342,8.025000006330304,1.1749999936427469,13.001006326719601,8.3750000063233,1.1749999936567568,13.001004112363427,8.3750000063233,0.8249999936637615,13.001006326744168,8.025000006330304,0.8249999936497517
107,12.99900632671968,13.374999993669695,1.1750000063102206,12.999008541100421,13.0249999936767,1.1750000062962107,12.999006326744247,13.0249999936767,0.8250000063032156,12.999004112363506,13.374999993669695,0.8250000063172254
108,13.001008541100342,13.025000006330304,1.1749999936427469,13.001006326719601,13.3750000063233,1.1749999936567568,13.001004112363427,13.3750000063233,0.8249999936637615,13.001006326744168,13.025000006330304,0.8249999936497517
109,17.99900632671968,-1.625000006330305,1.1750000063102206,17.999008541100423,-1.9750000063233,1.1750000062962107,17.99900632674425,-1.9750000063233,0.8250000063032156,17.999004112363508,-1.625000006330305,0.8250000063172254
110,18.00100854110034,-1.9749999936696958,1.1749999936427469,18.001006326719597,-1.6249999936767008,1.1749999936567568,18.001004112363425,-1.6249999936767008,0.8249999936637615,18.001006326744168,-1.9749999936696958,0.8249999936497517
111,17.99900632671968,3.3749999936696953,1.1750000063102206,17.999008541100423,3.0249999936767002,1.1750000062962107,17.99900632674425,3.0249999936767007,0.8250000063032156,17.999004112363508,3.3749999936696957,0.8250000063172254
112,18.00100854110034,3.025000006330304,1.1749999936427469,18.001006326719597,3.375000006323299,1.1749999936567568,18.001004112363425,3.3750000063232997,0.8249999936637615,18.001006326744168,3.0250000063303046,0.8249999936497517
113,17.99900632671968,8.374999993669695,1.1750000063102206,17.999008541100423,8.0249999936767,1.1750000062962107,17.99900632674425,8.0249999936767,0.8250000063032156,17.999004112363508,8.374999993669695,0.8250000063172254
114,18.00100854110034,8.025000006330304,1.1749999936427469,18.001006326719597,8.3750000063233,1.1749999936567568,18.001004112363425,8.3750000063233,0.8249999936637615,18.001006326744168,8.025000006330304,0.8249999936497517
115,17.99900632671968,13.374999993669695,1.1750000063102206,17.999008541100423,13.0249999936767,1.1750000062962107,17.99900632674425,13.0249999936767,0.8250000063032156,17.999004112363508,13.374999993669695,0.8250000063172254
116,18.00100854110034,13.025000006330304,1.1749999936427469,18.001006326719597,13.3750000063233,1.1749999936567568,18.001004112363425,13.3750000063233,0.8249999936637615,18.001006326744168,13.025000006330304,0.8249999936497517
117,22.99900632671968,-1.625000006330305,1.1750000063102206,22.999008541100423,-1.9750000063233,1.1750000062962107,22.99900632674425,-1.9750000063233,0.8250000063032156,22.999004112363508,-1.625000006330305,0.8250000063172254
118,23.00100854110034,-1.9749999936696958,1.1749999936427469,23.001006326719597,-1.6249999936767008,1.1749999936567568,23.001004112363425,-1.6249999936767008,0.8249999936637615,23.001006326744168,-1.9749999936696958,0.8249999936497517
119,22.99900632671968,3.3749999936696953,1.1750000063102206,22.999008541100423,3.0249999936767002,1.1750000062962107,22.99900632674425,3.0249999936767007,0.8250000063032156,22.999004112363508,3.3749999936696957,0.8250000063172254
120,23.00100854110034,3.025000006330304,1.1749999936427469,23.001006326719597,3.375000006323299,1.1749999936567568,23.001004112363425,3.3750000063232997,0.8249999936637615,23.001006326744168,3.0250000063303046,0.8249999936497517
121,22.99900632671968,8.374999993669695,1.1750000063102206,22.999008541100423,8.0249999936767,1.1750000062962107,22.99900632674425,8.0249999936767,0.8250000063032156,22.999004112363508,8.374999993669695,0.8250000063172254
122,23.00100854110034,8.025000006330304,1.1749999936427469,23.001006326719597,8.3750000063233,1.1749999936567568,23.001004112363425,8.3750000063233,0.8249999936637615,23.001006326744168,8.025000006330304,0.8249999936497517
123,22.99900632671968,13.374999993669695,1.1750000063102206,22.999008541100423,13.0249999936767,1.1750000062962107,22.99900632674425,13.0249999936767,0.8250000063032156,22.999004112363508,13.374999993669695,0.8250000063172254
124,23.00100854110034,13.025000006330304,1.1749999936427469,23.001006326719597,13.3750000063233,1.1749999936567568,23.001004112363425,13.3750000063233,0.8249999936637615,23.001006326744168,13.025000006330304,0.8249999936497517
